Facility.ID,PSI_03.x,PSI_06.x,PSI_08.x,PSI_09.x,PSI_10.x,PSI_11.x,PSI_12.x,PSI_13.x,PSI_14.x,PSI_15.x,PSI_90.x,MORT_30_COPD,MORT_30_HF,MORT_30_PN,READM-30-HF-HRRP,READM-30-COPD-HRRP,READM-30-PN-HRRP,H_COMP_1_STAR_RATING.x,H_COMP_2_STAR_RATING.x,H_COMP_3_STAR_RATING.x,H_COMP_5_STAR_RATING.x,H_COMP_6_STAR_RATING.x,H_COMP_7_STAR_RATING.x,H_CLEAN_STAR_RATING.x,H_QUIET_STAR_RATING.x,H_HSP_RATING_STAR_RATING.x,H_RECMND_STAR_RATING.x,H_STAR_RATING.x,HAI_6_SIR,OP-10,OP_18b,SEP_1,SEP_SH_3HR,SEV_SEP_3HR,SEV_SEP_6HR,EDAC_30_HF,EDAC_30_PN,OP_32,OP_36,READM_30_COPD,READM_30_HF,READM_30_HOSP_WIDE,READM_30_PN,PSI.90.W.Z.Score,CAUTI.W.Z.Score,CDI.W.Z.Score,Total.HAC.Score,MSPB-1.x,MORT.30.COPD.Measure.Score,MORT.30.HF.Measure.Score,MORT.30.PN.Measure.Score,MSPB.1.Measure.Score,Communication.with.Nurses.Dimension.Score,Communication.with.Doctors.Dimension.Score,Responsiveness.of.Hospital.Staff.Dimension.Score,Care.Transition.Dimension.Score,Communication.About.Medicines.Dimension.Score,Cleanliness.and.Quietness.of.Hospital.Environment.Dimension.Score,Discharge.Information.Dimension.Score,Overall.Rating.of.Hospital.Dimension.Score,HCAHPS.Base.Score,HCAHPS.Consistency.Score,HAI.6.Measure.Score,Weighted.Normalized.Clinical.Outcomes.Domain.Score,Unweighted.Person.and.Community.Engagement.Domain.Score,Weighted.Person.and.Community.Engagement.Domain.Score,Unweighted.Normalized.Efficiency.and.Cost.Reduction.Domain.Score,Weighted.Efficiency.and.Cost.Reduction.Domain.Score,Total.Performance.Score
10110,0.572458,0.229882,0.095616,NA,NA,NA,NA,NA,NA,NA,0.993536,NA,NA,NA,NA,0.9717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,NA,0.0355,NA,NA,0.0355,1.123498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10112,0.534228,0.268758,0.095466,NA,NA,NA,NA,NA,NA,1.193155,0.986335,8.8,11.5,17.2,1.0231,0.9595,0.96,3,3,4,4,2,2,3,5,3,2,3,0.636,2.3,114,NA,NA,NA,NA,20.4,65.5,15.4,NA,19.1,22.8,15.3,16.3,-0.0628,NA,0.3664,0.1518,0.901927,0,4,1,6,4,3,7,1,5,9,2,2,33,13,0,5.555555555556,46,15.333333333333,60,20,40.888888888889
10113,0.759498,0.292827,0.086371,3.094024,1.199688,5.676742,5.228297,3.707031,0.780719,1.604439,1.108662,9.3,11.8,20.8,1.0701,1.0581,1.0305,4,4,3,4,4,3,3,3,3,3,4,0.391,4,198,82,98,85,98,36.9,46.9,15.2,1.4,19.9,21.3,15.5,17.9,0.8324,0.4954,-0.6495,0.2381,0.996281,0,0,0,0,3,4,3,2,6,3,5,2,28,20,7,7.5,48,12,0,0,25.5
10114,0.295552,0.219793,0.093804,2.297795,1.390806,5.423871,3.463324,6.775689,0.841055,1.069002,1.000155,7.6,9.7,17.6,1.0278,0.9482,0.8941,3,4,2,2,2,3,2,4,3,3,3,0.226,1.5,120,47,78,71,85,47,-6.8,15.3,1.2,19,22.9,15.4,15.5,0.9216,0.6126,-0.4947,0.2353,1.01349,1,2,1,0,3,4,0,0,0,1,0,0,8,15,8,5.5,23,5.75,0,0,22.75
10118,0.257368,0.219176,0.105984,2.437946,1.407493,NA,3.177013,4.5546,0.853856,1.140618,0.850576,9.1,10.7,18.7,1.0919,0.9817,0.9543,2,3,1,2,1,1,2,4,2,1,2,0,0.6,126,70,95,78,100,30.3,-6.7,18.8,1.1,19.4,23.9,15.3,16.2,-1.2982,-1.5517,-0.7656,-0.7993,0.98183,0,1,0,1,1,2,0,0,3,4,0,0,10,8,8,3.75,18,4.5,10,2.5,33.25
10120,0.54233,0.229127,0.095482,NA,NA,NA,NA,NA,NA,NA,0.983618,9.2,12.3,17.7,1.0119,1.0205,1.0003,5,5,5,5,4,4,4,5,4,4,5,NA,0,125,83,96,87,NA,-4.8,5,18.9,NA,19.9,22,15.2,17.1,-0.0732,NA,-0.3205,-0.1969,1.088242,0,0,5,0,10,10,10,8,9,7,8,5,67,20,NA,5.555555555556,87,29,0,0,34.555555555556
10125,0.511349,0.228353,0.095382,NA,NA,NA,NA,NA,NA,NA,0.975585,7.5,10.8,13.3,0.9599,0.8708,0.8796,4,4,4,3,2,3,4,5,3,3,3,0,0,61,NA,NA,NA,NA,-14,-15.3,NA,NA,16.9,21.8,13.6,13.9,-0.1271,NA,-1.946,-1.0366,0.916808,0,6,9,5,8,7,8,0,4,10,0,5,42,14,10,16.666666666667,56,18.666666666667,50,16.666666666667,52
10126,0.49222900000000003,0.227982,0.095396,2.529645,1.419969,6.108725,3.476465,4.841121,NA,1.174198,0.991024,7.2,10.6,19.2,1.0114,1.0316,1.0387,4,4,5,5,4,3,3,4,3,3,4,0,0,110,56,87,100,94,-2.2,35.8,17.9,1.2,19.9,22.4,15.4,17.6,-0.0072,-1.5517,-1.946,-1.2476,0.973036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10128,0.562733,0.22953,0.09561,NA,NA,NA,NA,NA,NA,NA,0.990693,8,14.8,17.6,1.0657,1.0165,1.0323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,124,NA,NA,NA,NA,41.3,-18.4,NA,NA,20.6,23.7,15.3,16.6,0.0034,NA,NA,0.0034,0.997456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10129,0.507147,0.228534,0.095227,2.503082,1.421277,4.958367,4.029345,4.870646,0.856767,1.162575,0.989857,9.2,11.7,19.1,1.0185,0.9959,1.0528,4,4,5,4,4,4,4,4,4,4,4,0,0,179,79,83,100,96,-9.6,-12.5,16.8,1,19.6,22.2,16,16.4,-0.3418,NA,-1.946,-0.2772,0.953056,0,0,0,3,5,6,9,4,7,7,3,5,46,20,10,8.333333333333,66,22,30,10,40.333333333333
10130,1.145404,0.22751,0.095185,2.520805,NA,NA,3.541735,NA,NA,1.193444,1.145208,7.9,12.7,15.9,1.0055,1.0097,0.9035,4,4,4,4,3,4,4,4,4,4,4,0.252,2.1,94,62,NA,77,NA,34.6,2.6,15.4,1.1,20.1,22.8,15.6,15.7,2.3824,-0.1325,0.3439,0.2995,0.927035,1,0,3,5,6,7,6,7,7,7,1,6,47,20,8,4.444444444444,67,22.333333333333,50,16.666666666667,43.444444444444
10131,0.178711,0.224969,0.10257,2.181915,1.319061,4.515655,4.324592,4.806366,0.979368,1.479357,0.894494,9.4,10.4,13.6,0.935,1.0242,0.9931,3,3,3,2,3,3,2,4,3,3,3,0.666,0.9,200,60,88,79,83,35.3,5.6,15.9,0.9,19.6,20.7,14.9,16.7,0.2499,0.2547,0.1536,0.5669,0.958595,0,1,7,2,2,2,0,0,0,3,0,1,8,17,2,6.5,25,6.25,20,5,27.25
10138,0.58576,0.230328,0.095628,NA,NA,NA,NA,NA,NA,NA,0.99741899999999994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809,NA,-1.946,-0.9326,1.17215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10139,0.158391,0.286771,0.091394,2.66373,NA,NA,4.688456,NA,1.135405,0.928837,0.936465,9.1,12.5,15.9,0.9519,1.0097,1.0482,3,3,3,3,3,3,2,3,3,3,3,0.738,2,128,65,80,92,94,27.3,38.4,16.6,0.9,19.6,22.2,15.9,17.3,-0.5106,0.4473,-0.1657,0.1345,1.079399,0,0,3,0,1,2,3,0,2,1,2,0,11,19,2,10.5,30,7.5,0,0,23.5
10144,0.528705,0.203458,0.092324,3.726906,1.307371,5.220212,4.974331,4.127864,0.834923,0.993165,1.021581,7.9,11.9,17.3,1.1039,1.1502,1.0845,3,3,3,3,3,3,2,4,3,3,3,0.191,0.8,126,55,91,64,96,35.7,20.9,14.8,1,21.3,23.8,16.1,17.6,-0.5874,-0.2811,-1.0236,-0.3215,0.960405,0,0,0,2,0,2,2,2,2,2,0,1,11,19,7,5.5,30,7.5,20,5,24.5
10148,0.489137,0.227397,0.095176,NA,NA,NA,NA,NA,NA,1.190523,0.968455,6.9,10.1,11.8,1.0637,0.9718,1.1539,2,5,3,2,2,3,2,4,3,3,3,0.825,0.9,121,NA,NA,NA,NA,6.7,-6.5,17,NA,19.8,22,16.3,18.6,-0.1928,NA,1.0018,0.4045,0.916417,8,7,10,5,0,10,3,1,0,2,0,2,18,16,0,27.777777777778,34,11.333333333333,50,16.666666666667,55.777777777778
10149,0.266356,0.21842,0.106415,2.374238,1.391122,4.267735,4.50068,5.579903,0.841227,0.996318,0.951062,8.3,12.5,15.1,0.9404,0.9908,0.9985,4,3,3,3,3,4,3,3,4,4,3,0.611,1.8,168,38,90,65,73,7.8,9.3,15.2,0.8,19.6,20.4,15.2,15.7,0.1868,1.3097,-0.0528,0.601,0.988409,0,0,4,0,2,2,2,5,1,1,0,2,15,18,2,7.5,33,8.25,0,0,19.25
10150,0.508793,0.2287,0.095325,2.521381,1.408991,6.78942,3.489282,4.65839,NA,1.567325,1.020009,8.5,13.6,17.9,1.0675,0.9909,1.0255,2,3,3,3,3,3,2,4,2,2,3,0,0,142,75,NA,92,NA,15.3,-0.1,17.9,1,19.8,22.9,15.2,17.3,0.6443,NA,-1.2204,-0.288,1.015814,0,0,0,0,0,3,1,0,5,4,0,0,13,13,10,0,26,8.666666666667,0,0,8.666666666667
10157,0.543745,0.228887,0.095355,2.525483,NA,NA,3.59227,NA,NA,1.19561,0.974801,9.8,10.2,17.4,0.9669,1.0471,1.0501,4,3,3,3,5,5,3,4,4,3,4,0,7.4,101,NA,NA,NA,NA,19.7,-18.6,17.1,1.1,20.2,22,15.3,16.4,0.3063,NA,-1.946,-0.8199,1.000544,0,9,2,2,3,0,0,9,4,3,9,3,31,19,10,12.222222222222,50,16.666666666667,20,6.666666666667,35.555555555556
10158,0.442641,0.226953,0.107646,2.429399,1.382532,4.363559,3.314926,5.237998,0.850972,1.155498,0.931483,8.2,11.3,20.4,1.0097,1.0358,1.027,4,5,4,4,4,3,2,5,3,2,4,0,3.6,106,54,82,92,91,6.7,6.5,17.6,1.1,21.9,21.1,15.5,17.6,-0.7519,-0.233,-0.4431,-0.476,0.976946,0,1,2,1,3,10,3,0,4,5,4,0,29,19,10,9.166666666667,48,16,10,3.333333333333,28.5
10164,0.376525,0.223867,0.094662,2.47603,1.414577,4.558981,4.39293,4.740609,0.854683,1.104637,0.949171,7.4,9.8,17.7,1.025,0.9816,1.0021,2,4,3,4,3,3,3,4,3,2,3,0,1.1,111,33,69,74,76,22.6,16.7,17.9,1,20.2,23.2,15.3,17.1,-0.3539,-1.5517,-1.7074,-1.3171,0.978418,1,6,2,1,0,5,1,2,6,4,2,0,20,16,10,11.5,36,9,10,2.5,48
10168,0.447636,0.223362,0.092413,2.294032,1.351468,2.970504,2.937313,4.537035,0.85678,1.16722,0.827352,7.5,NA,15.7,0.9536,0.9844,0.9739,5,5,5,5,4,5,4,5,5,5,5,0.803,NA,112,NA,NA,NA,NA,-35.3,49.8,16.8,1,19.4,20.5,15.2,16.6,-1.1316,NA,0.5793,-0.2761,0.919886,0,0,NA,5,10,10,9,10,10,10,6,10,75,20,0,11.111111111111,95,31.666666666667,50,16.666666666667,59.444444444444
10169,0.468726,0.227849,0.095364,NA,NA,NA,NA,NA,NA,1.185137,0.960062,8.1,10.9,14.6,1.0627,0.9879,1.0245,3,5,4,5,3,3,3,4,3,2,4,0,2.1,112,NA,NA,NA,NA,-27.8,6,16.9,NA,19.7,21.8,15.5,17.8,-0.318,NA,-1.946,-1.132,0.884606,0,1,5,7,3,10,9,1,10,6,0,0,39,17,10,6.666666666667,56,18.666666666667,70,23.333333333333,48.666666666667
10173,0.567928,0.229927,0.095563,NA,NA,NA,NA,NA,NA,NA,0.986977,NA,NA,13.3,NA,0.9916,1.0086,5,5,5,5,4,5,4,5,5,5,5,0,4.1,158,25,NA,25,NA,NA,12.6,16.3,NA,NA,NA,15.5,17.1,-0.0673,NA,0.7277,0.3302,0.890503,0,NA,6,7,10,9,10,10,10,10,5,9,73,20,10,10,93,31,70,23.333333333333,64.333333333333
10174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20001,0.822403,0.16434000000000001,0.099887,2.708353,1.003959,4.560301,3.8911,4.9266,0.944007,1.948862,1.057714,9.2,12.2,15.2,0.9493,0.9997,0.9761,4,3,3,3,3,3,3,3,4,4,3,0.689,0.5,163,45,85,70,91,41.9,28.1,21.8,1.1,19.6,21.5,14.5,16.6,0.235,1.6508,0.6245,0.5671,0.92311,1,3,4,5,1,0,0,1,0,1,1,2,6,17,1,9,23,5.75,50,12.5,30.25
20006,0.247092,0.217175,0.093846,3.032053,1.349675,5.580836,3.416465,6.381763,1.133241,1.320794,0.990257,8.6,10.9,19,0.9455,0.9716,0.9998,3,2,2,2,3,2,3,3,2,2,2,0.296,1.3,132,51,83,70,89,-31.8,4.7,16.4,0.9,19.4,21.3,15.1,15.8,-0.6989,-1.1037,-0.3754,-0.6468,0.826209,1,6,1,10,0,1,0,0,0,1,1,0,3,14,6,11.5,17,4.25,100,25,63.25
20008,1.070535,0.226862,0.09505,3.020958,NA,NA,3.932985,NA,0.850519,1.539822,1.170671,8.8,14.6,14,0.9673,0.9624,0.9541,5,5,4,4,4,4,3,4,4,4,4,0.211,1.7,158,58,88,77,88,-18.9,97,16.7,1.1,18.9,21.3,15.3,17.1,1.0667,NA,-0.5624,0.6186,0.938032,0,2,8,4,8,9,4,4,4,5,4,4,42,20,5,15.833333333333,62,20.666666666667,40,13.333333333333,49.833333333333
20012,1.891592,0.330018,0.094302,2.612592,1.390233,4.321719,3.855266,4.396245,0.832044,1.722926,1.367449,10.8,13.1,16.6,0.9627,0.9623,0.9501,4,3,4,4,4,4,4,4,4,4,4,0.333,0.9,152,24,57,69,64,-37.7,-0.7,17.8,0.8,20.1,20.4,15.4,16.3,2.3824,0.6901,-0.4947,0.5748,0.823364,0,1,6,10,5,2,7,6,2,6,7,3,38,20,6,13.5,58,14.5,100,25,59.666666666667
20017,0.400071,0.200464,0.090552,2.425925,1.222323,4.817228,2.152757,4.475688,0.812549,1.415533,0.824021,9.8,10.7,16.4,0.9818,1.0525,0.8615,3,3,4,4,4,4,2,3,3,3,3,0.346,0.7,120,62,83,82,94,33.2,-12.6,17.1,1.6,21,21.9,14.2,14.9,-0.6673,2.1532,0.0697,0.5391,0.896693,0,0,4,7,2,2,3,5,3,0,6,1,22,19,3,11.5,41,10.25,70,17.5,46.25
20018,0.540651,0.229282,0.108478,NA,NA,NA,NA,NA,NA,NA,0.986304,NA,NA,14.5,0.976,0.9971,0.8879,3,3,3,5,2,1,1,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,10.7,32.7,NA,NA,NA,21.9,15,15.1,-0.0217,NA,-1.946,-0.9839,0.779392,0,0,8,10,1,1,3,0,8,0,0,0,13,12,NA,8.888888888889,25,8.333333333333,100,33.333333333333,50.555555555556
20024,0.362449,0.223259,0.094114,2.398517,1.391979,5.146706,5.419387,4.447413,0.833607,1.448374,1.010537,7.8,12.8,14.8,1.0826,0.9914,1.0149,4,3,4,3,4,3,2,3,4,4,3,0.421,2.4,128,61,93,73,96,19.9,9.3,14.9,1.1,19.4,23.6,15.9,16.9,0.1826,-0.0928,1.3663,0.428,0.861511,2,0,5,9,2,0,2,1,0,0,6,1,12,18,5,10,30,10,90,30,50
20026,2.169016,0.247252,0.11858,3.788321,1.347489,8.187476,4.346499,6.671242,0.961929,1.827255,1.721449,6.8,12,15.5,1.0675,0.995,0.9255,2,2,3,3,2,2,2,2,3,3,2,0.882,NA,115,79,98,84,96,58.1,41.6,NA,NA,19.4,23.3,15.5,16.3,2.3824,1.2406,1.85,1.0647,0.909977,5,2,4,6,0,0,0,0,0,0,0,0,0,15,3,10.5,15,3.75,60,15,35.25
30002,0.487238,0.258152,0.088169,2.059714,1.486789,7.188764,3.280642,6.794458,0.762603,0.954123,1.103366,9,10.8,14.5,0.9283,1.0044,0.9546,3,3,3,4,3,2,3,3,3,3,3,0.49,3.1,247,42,85,68,67,20,-2.8,17.6,1.2,19.4,22.4,15.2,16,1.8851,-1.2105,-0.156,0.2947,0.972572,0,1,5,1,2,0,1,0,3,3,0,1,10,18,3,7,28,7,10,2.5,23.5
30006,0.733159,0.21862,0.107399,2.442569,1.314876,3.847605,3.562388,3.087814,1.03001,0.659493,0.883458,8.7,12.5,18.8,1.0158,0.9748,0.984,2,2,2,2,3,2,2,1,3,3,2,0.646,0,228,44,79,67,77,5.5,12.1,17.4,1,19.3,22.4,14.7,16.9,0.5707,0.3342,-0.2206,-0.0204,1.022003,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,10,13,3.25,0,0,18.75
30007,0.260905,0.242144,0.093426,2.967718,1.361829,5.365167,4.171035,5.056496,0.841466,1.032455,0.951506,10.1,11.9,15.2,0.8471,0.9436,0.8825,4,3,4,2,4,3,2,3,3,3,3,0.518,0.4,171,48,89,76,71,-49.3,-29.4,17.3,0.8,20,19,14.4,14.5,0.7473,-0.2163,0.1439,0.7713,0.969518,0,2,6,2,5,0,4,0,0,1,4,0,14,17,3,11,31,7.75,20,5,38.75
30010,0.213351,0.20687,0.092709,2.702981,1.212543,7.11683,3.917821,4.946684,0.825974,1.009646,0.952351,10,11.1,14.2,0.9171,0.9419,0.9914,2,2,3,2,3,2,3,2,3,2,2,0.31,0.6,194,52,85,63,96,-12.8,16.8,16,1.4,19.5,21.3,15.1,17,-0.2873,-0.2267,-0.2141,-0.4194,1.012152,1,0,8,0,0,0,0,0,0,0,0,0,0,16,8,14.5,16,4,0,0,32
30011,0.384008,0.19098,0.090364,2.419068,1.192417,4.036094,3.896174,5.500231,0.801562,1.116083,0.926621,9.9,12.6,17.1,0.8563,1.0225,0.9496,2,2,3,2,3,3,3,2,2,2,2,0.359,0,221,45,88,67,76,-3.4,11.3,15.1,0.8,20,21.3,15.1,16.2,-0.1897,-0.6767,-0.9333,-0.1615,1.035693,2,2,1,0,0,0,2,2,0,0,0,0,4,16,7,8.5,20,5,0,0,26
30012,1.024397,0.301063,0.089261,2.528098,1.698771,4.89223,3.709354,5.123541,0.932845,1.141296,1.160278,8.6,11.1,14.6,0.9124,1.0193,0.9454,4,2,3,2,3,2,2,2,3,4,3,0.827,5.3,192,34,61,69,87,-4.7,-13.3,14,1.1,20.7,21.7,15.6,15.5,-0.233,1.0124,1.0631,0.3252,0.991372,0,4,7,0,2,0,1,0,0,0,0,1,4,16,2,11,20,5,0,0,28
30013,0.909667,0.210108,0.088745,2.397795,1.352636,3.855139,3.681359,3.391902,0.801717,1.332387,0.971954,10,12,17,0.9256,0.9739,0.9861,2,1,2,2,2,2,3,2,2,2,2,0.532,5.5,200,42,85,71,67,24.5,21.8,17.2,1.1,17.9,20.3,13.6,16.4,-0.1853,0.2401,-0.2012,-0.1383,0.980213,0,2,0,1,0,1,0,0,1,0,0,0,2,13,3,11,15,3.75,10,2.5,23.25
30014,0.655288,0.234522,0.091745,2.24147,1.273723,4.592388,4.277554,4.648153,1.124431,0.96674,1.006349,9.6,10,11.8,0.9908,0.9746,1.0337,4,2,3,3,3,3,3,3,3,3,3,0.583,2.7,215,65,88,81,88,6.4,4.2,16.8,0.8,18.8,21.8,15.6,16.4,1.2425,-0.5637,-0.5979,0.333,0.993993,0,1,10,0,3,2,1,1,0,2,4,2,15,17,6,11,32,8,0,0,29.5
30016,0.280877,0.214384,0.093988,2.376348,1.382914,5.157977,3.811998,5.016922,0.834674,1.385705,0.926852,9,11.8,18.1,0.9596,1.0521,1.0725,3,3,2,4,3,2,2,2,3,3,3,0.473,0.3,220,70,85,87,100,4.7,53.1,17.9,1,21.1,19.3,14.6,18.5,0.5485,-0.6726,-0.7301,-0.6537,0.955324,0,0,2,3,0,0,1,0,3,0,0,0,4,16,6,7.5,20,5,30,7.5,36
30022,0.340614,0.222032,0.095064,2.85631,1.350849,4.844939,4.07599,4.552244,0.853782,1.15662,0.925823,NA,9.7,15.8,1.0257,0.9975,0.972,2,2,2,1,1,2,2,1,2,2,2,0.643,0,175,69,97,86,82,28.5,-2.4,15.9,NA,NA,21.8,16,16.5,-0.4219,0.0014,0.4245,0.4556,0.988226,NA,6,NA,0,0,0,1,0,0,1,0,0,2,11,3,NA,13,4.333333333333,0,0,10.333333333333
30023,1.334911,0.271778,0.102602,3.676784,1.75497,4.349126,2.4767420000000002,4.740626,0.793767,1.6012,1.181962,9.2,11.6,13.7,0.8604,0.9315,0.8615,3,3,3,3,3,4,2,3,4,4,3,0.594,0.6,199,54,82,73,88,-27.4,2.7,17.3,0.9,19.5,19.8,14.4,15.2,0.4205,-0.3879,0.3535,0.1726,1.015037,0,0,9,0,0,0,1,1,0,0,0,2,4,16,2,8,20,5,0,0,20
30024,0.356371,0.229769,0.088087,3.613579,1.753547,6.772124,4.618943,5.893262,1.1718,1.867193,1.151135,7.1,11.7,17.5,1.0443,0.9765,1.0002,3,2,2,3,3,3,3,3,3,4,3,0.545,1,184,69,97,75,96,-2,15,15.6,1.1,19.1,21.8,15.2,17.1,1.0592,-0.39,0.0891,0.0158,0.99608,5,0,0,0,0,0,0,1,0,0,1,2,4,15,3,9.375,19,4.75,0,0,21.125
30030,1.021051,0.217696,0.094557,2.5825,NA,NA,3.222092,NA,0.838246,1.721344,1.148437,8.8,10.9,18,0.9865,1.008,0.9541,2,1,2,2,1,2,3,2,2,2,2,0.402,0,180,44,77,64,92,6.6,32.6,17.4,1.1,20.9,21.4,15.7,16,0.3259,0.6105,0.3793,-0.2688,1.035721,0,4,0,0,0,0,1,0,0,0,0,0,1,11,3,8.5,12,3,0,0,22.5
30036,0.096489,0.22271,0.087069,2.785982,2.081892,8.600919,4.12433,5.935221,0.91485,2.537704,1.131059,10.5,10.9,16.7,0.9153,1.0403,0.9359,4,2,3,3,3,3,2,2,3,3,3,0.752,0,113,56,80,81,92,-13.8,-3.5,16.5,1.2,21,20.4,15.6,15.4,1.0533,0.0119,0.5471,0.4344,1.042383,0,1,4,0,2,0,1,0,0,0,2,0,5,16,0,6.5,21,5.25,0,0,14.25
30037,0.804411,0.219807,0.093615,3.228807,1.33239,5.606573,3.594433,6.335812,0.852002,1.080688,1.149865,NA,9.7,14.3,0.9087,NA,0.977,2,2,1,1,2,1,1,2,1,1,1,0.458,0,127,70,96,82,95,-5.3,0.8,16.8,1.1,NA,20.2,15.6,17,1.6669,-0.1639,-0.4302,0.542,0.978249,NA,4,6,1,0,0,0,0,0,0,0,0,0,11,4,12.5,11,2.75,10,2.5,26.916666666667
30038,0.491084,0.173083,0.101063,2.123053,1.264569,3.907997,4.613683,4.793518,0.818775,1.230525,0.956838,8.4,13.3,14.9,0.9897,1.0052,0.9403,3,2,3,2,3,2,3,2,3,3,3,0.389,0,172,65,81,85,90,13.9,1.7,19,0.9,20.1,21.7,16.3,15.8,-0.9292,-0.2393,-0.0722,-0.3742,1.004937,4,0,4,1,2,2,2,1,0,2,1,2,12,17,6,10,29,7.25,10,2.5,29.25
30043,0.296631,0.209695,0.106007,2.408803,1.400606,4.558309,3.246943,5.114245,0.837877,1.095933,0.88137,7.4,12.5,16.8,1.061,0.9204,0.909,3,2,2,2,3,2,3,4,3,2,3,0.618,2.4,165,84,95,92,91,-10.2,-11,16.8,0.8,19.7,22.7,14.7,14.7,-0.6937,-1.5517,0.3568,-0.3448,0.92716,0,0,1,5,3,1,0,1,0,1,3,0,9,15,0,7.5,24,6,50,12.5,38.5
30055,0.173586,0.199637,0.09249,2.76572,1.556766,6.10747,2.229134,5.382634,0.985661,1.585957,0.883042,9.2,9.5,17,0.9457,1.0156,1.0805,3,2,3,2,2,2,3,2,3,2,2,0.31,5.1,179,56,82,76,93,4.6,27,14.5,1,20.1,20.9,14.4,17.1,0.6594,-0.5553,-0.8817,-0.6143,0.908515,0,10,0,6,0,0,1,0,0,0,0,0,1,15,8,8.5,16,4,60,15,47.5
30061,0.25984,0.198446,0.088136,2.356347,1.382126,4.877214,2.764468,7.18567,0.786434,0.75565,0.942389,9.7,9.6,15,0.9132,0.9499,0.9194,2,1,3,2,3,3,1,1,2,3,2,0.505,0.5,211,53,78,84,85,17.5,7.8,22.9,1.2,19,20.8,15.6,16.2,-0.0103,-0.3377,-0.0206,-0.1965,0.945246,0,6,3,3,0,0,1,0,0,0,1,0,2,13,2,13.5,15,3.75,30,7.5,35.25
30062,0.293543,0.211821,0.093773,3.183014,1.356172,7.813263,3.884679,4.690035,0.819266,2.338475,1.042433,8.2,10.1,11.9,0.8673,0.8899,0.91,4,2,4,3,3,3,3,2,3,3,3,0.982,2,198,57,89,83,78,-28.6,-3.7,16.2,1.2,18.4,20.3,15.5,15.4,0.2112,-0.166,0.3503,-0.5018,0.88061,0,5,10,8,5,0,3,0,1,0,2,1,12,17,0,15,29,7.25,80,20,54.75
30064,0.624741,0.243885,0.090064,2.58642,2.050792,3.789851,3.955131,7.601669,0.909611,0.982112,1.158333,7.5,10.2,15.6,0.9409,0.9801,0.9813,2,2,2,3,3,2,1,2,3,3,2,0.708,2,272,50,81,79,93,-8.1,30.2,18.3,1.3,19.5,20.6,15.9,16.3,0.6102,-0.9112,0.0923,-0.1116,1.009342,0,6,6,0,2,0,0,1,1,1,1,1,7,14,2,12,21,5.25,0,0,28.25
30065,0.24016,0.238773,0.089382,2.418204,2.235694,4.05887,4.393319,4.899812,0.900322,0.706292,0.940761,10.4,7.6,14.6,0.8868,1.0198,0.9721,2,1,2,2,3,2,1,2,3,3,2,0.824,0,209,17,50,71,48,-1.5,24.6,16.5,1.1,20.6,20.5,16.2,17.1,1.1701,-0.8086,0.4213,-0.0777,1.034337,0,10,4,0,0,0,0,0,0,0,0,0,0,13,0,10.5,13,3.25,0,0,24.75
30068,0.525709,0.229272,0.095389,2.526659,1.414897,5.943691,4.009379,4.802391,0.856186,1.167298,1.021447,12.1,NA,16.9,NA,1.0134,0.9936,4,3,5,4,4,4,3,3,3,3,4,NA,0,102,77,100,85,NA,NA,-2.6,17.1,1.1,20.2,NA,15.2,16.5,0.6936,NA,2.0113,1.3524,0.968989,0,NA,6,2,3,1,7,6,2,0,5,2,26,18,NA,6.666666666667,44,14.666666666667,20,6.666666666667,28
